graph_id,guid,label,entropy,degree_in,degree_out,has_encoded,has_download
566,{404c89c7-7f96-6908-0def-38c5-f5004b6b4bfc},1,0.175,0,0,1,0
567,{6ed9a39d-97c8-6908-28e9-0eb4-ad5b2d0faf7a},1,0.157,0,0,1,0
568,{e4056763-58d2-6908-62c0-4214-ffd973f24f93},1,0.643,0,0,0,0
569,{3a6f8411-5ff4-6908-5b4c-241f-911c29bca635},1,0.452,0,0,0,1
570,{7500331b-653c-6908-a6f3-ceb1-0ad77558aace},1,0.492,0,0,0,0
578,{fe12ec0d-2c26-6908-2f78-d3cb-4deb233e21ef},1,0.475,0,0,0,0
584,{b4d026a4-781a-6908-8bc1-8aea-4f219807b8d5},1,0.402,0,0,0,0
585,{717c3394-7ba8-6908-052d-10e6-1414c2b68a9a},1,0.318,0,0,1,0
586,{1a1d2340-7755-6908-7577-f16d-03890d9ef371},1,0.452,0,0,0,1
587,{52bdd07b-4a7a-6908-e68e-657c-db7b9a3fb844},1,0.297,0,0,0,0
588,{5343debf-cd06-6908-7be9-e22f-696b4b824317},1,0.317,0,0,0,0
589,{1fb42240-0550-6908-9acf-dc90-6a6e713ed7a3},1,0.411,0,0,0,1
591,{61bb1395-005a-6908-996c-1e00-f43136418a2e},1,0.245,0,0,1,0
593,{7efb9b2b-b290-6908-c54d-4f1a-e5deb762957d},1,0.353,0,0,0,0
595,{140336b0-4941-6908-083b-94a9-b7da9ecbda14},1,0.846,0,0,0,0
596,{f3ac25cb-699d-6908-2c68-4b87-4bc152818ec0},1,0.163,0,0,1,0
598,{688ce566-ed23-6908-ded5-6f20-aa3cade5786b},1,0.432,0,0,0,0
599,{4c9a360d-e4bb-6908-2876-423e-a07678fece7f},1,0.184,0,0,1,0
600,{4d738fb7-96c7-6908-9a61-fe1f-b63eb375c7a2},1,0.532,0,0,0,1
601,{b7907fb4-52f8-6908-4f2e-3d83-410d89ec92dc},1,0.136,0,0,0,0
603,{31262a60-06a6-6908-fae2-cfe4-ba051d6f6d42},1,0.22,0,0,1,0
605,{571ffabd-d717-6908-202c-11e2-afa086142f38},1,0.402,0,0,0,0
610,{f2baf696-88c8-6908-1552-a182-6e64966e811a},1,0.257,0,0,1,0
611,{29d17687-3c25-6908-4abc-b6ed-2fd4370a5c57},1,0.385,0,0,0,0
613,{b638e439-4e1a-6908-e4ad-e095-a8d3c6a59693},1,0.437,0,0,1,0
616,{9d6c97f9-9824-6908-9110-e64b-32dc850d3ae1},1,0.331,0,0,0,1
620,{cdf18511-d154-6908-bf85-33db-72953c454cd6},1,0.517,0,0,0,0
623,{6bc5c3ad-4716-6908-1bb8-7be1-f236e442fc9e},1,0.131,0,0,1,0
624,{08d662e0-233c-6908-212c-a55f-9c0cb5c8c6e1},1,0.452,0,0,0,1
625,{d1a46b7b-ae98-6908-56d8-72ac-6ca1dcd3e76f},1,0.471,0,0,0,1
628,{3c35d7ba-c5f4-6908-f079-3f96-b38a2d6cf42e},1,0.492,0,0,0,0
631,{95a42bd4-3abe-6908-00b7-36af-245accb8e56f},1,0.342,0,0,0,1
632,{48d46365-fafa-6908-2aae-e3bf-75494b8becda},1,0.163,0,0,1,0
633,{31163301-64e4-6908-de97-c8bc-0650cdb9f86d},1,0.348,0,0,0,0
635,{8b0b81a7-0655-6908-4032-4b8b-80ebebcf8f94},1,0.192,0,0,1,0
640,{a4ec1371-fdbc-6908-82f9-6d14-68ecb967956d},1,0.458,0,0,1,0
641,{29260dc7-8e33-6908-f3fe-731c-8cc109f114d3},1,0.219,0,0,1,0
644,{05b7802b-3e0f-6908-35e7-621f-2fbd0f26ef72},1,0.183,0,0,1,0
645,{bcac6209-6865-6908-1b03-10eb-5a6220eb968b},1,0.537,0,0,0,1
648,{f29ec80c-4f21-6908-eb7b-b708-7c4fecb5ad17},1,0.183,0,0,1,0
649,{a9ed7cc3-32d7-6908-295a-53a5-c16b8d6c25a7},1,0.325,0,0,0,0
651,{b0b964ac-bf09-6908-0db8-4c7b-097db757b0da},1,0.437,0,0,0,1
652,{0626176b-e32c-6908-d8ad-fcbc-b2f8a64de2ac},1,0.337,0,0,0,0
654,{fc5a217d-4774-6908-19b0-70ef-f07228b68bfe},1,0.185,0,0,1,0
656,{4ebf474c-8c50-6908-5736-fa62-b91c8182f547},1,0.275,0,0,1,0
662,{1606a6df-0628-6908-efa5-f7eb-59088ea8bc81},1,0.391,0,0,0,0
663,{9975d748-b9aa-6908-a14f-ec85-2b262e4644fd},1,0.857,0,0,0,0
665,{1eff963e-a00e-6908-fd7b-6874-37695dcfb9ff},1,0.731,0,0,0,0
673,{8c393f4c-d362-6908-fa91-e4a6-77220ff1e4a2},1,0.21,0,0,1,0
674,{50969bc4-21dd-6908-f029-8bdc-ebf916b60ec2},1,0.318,0,0,0,0
675,{dcae8170-4c2b-6908-1e5f-b4e5-b8b53c582c70},1,0.331,0,0,0,0
676,{3eef94c6-1e42-6908-3bbe-860b-2f092218e833},1,0.293,0,0,1,0
677,{e6ee6ade-c658-6908-9398-5b27-e262fd9e54ce},1,0.294,0,0,1,0
678,{cfe28e64-20b2-6908-fb6f-12ee-ad2462c100a0},1,0.202,0,0,1,0
679,{79c688b6-fa07-6908-56d3-7e4e-22ad6c52c5f9},1,0.452,0,0,0,0
680,{0e93a664-94f9-6908-4251-c762-c2662303e156},1,0.5,0,0,0,0
681,{6d984594-52ff-6908-6b05-cb79-82747f10dc4e},1,0.553,0,0,0,1
682,{7efb93f5-e5cc-6908-49b0-5bef-c3c9a694bbcf},1,0.189,0,0,1,0
683,{50aca19b-692d-6908-7857-193f-626022a2a2f8},1,0.222,0,0,1,0
684,{e4ddf2e4-99ae-6908-b76a-2a44-aae9b9a89389},1,0.41,0,0,0,0
686,{58f77937-efaa-6908-3839-a673-29726a99326d},1,0.214,0,0,1,0
687,{b5683693-c701-6908-5dcc-5c61-b1f1c30d0b0d},1,0.532,0,0,0,1
690,{9a87a83d-b609-6908-51e8-79d5-56a7e643134e},1,0.16,0,0,1,0
691,{51e10645-f5e4-6908-d18d-ca48-79b5e1a42036},1,0.39,0,0,0,1
694,{8403a4dc-9c99-6908-073b-2e66-9677c7929699},1,0.364,0,0,1,0
697,{67a5e874-d412-6908-f408-847c-ba1bb2b103ab},1,0.351,0,0,0,0
702,{9bd179d6-9166-6908-ffcc-9004-2956922aa4c7},1,0.174,0,0,1,0
703,{061ead52-c718-6908-fbb3-9366-7113ee0e2646},1,0.493,0,0,0,1
705,{0dde8a72-5668-6908-bb12-1776-f9022b1b60e6},1,0.392,0,0,0,0
707,{a3b039f4-b60f-6908-43f8-9067-9cbd01371bc6},1,0.378,0,0,0,0
708,{fa703139-8b6f-6908-fa98-6745-e628a779e09f},1,0.196,0,0,1,0
713,{7b849c2e-abc1-6908-d64b-1bbd-90c5d37f4be6},1,0.667,0,0,0,0
716,{aee9063b-2765-6908-a3c2-4c22-7f1c55dbe05d},1,0.38,0,0,0,0
717,{0671074b-1110-6908-3980-18b0-c0d856cf7658},1,0.474,0,0,0,0
718,{6407bda9-fb60-6908-316f-6c12-922105cfa3fa},1,0.39,0,0,0,1
723,{75eb9ab1-fd18-6908-f98e-d854-cd53233c5559},1,0.197,0,0,1,0
726,{63da32e8-7d6e-6908-19d0-6fa0-b24f2754ea36},1,0.251,0,0,1,0
727,{0e75e4ab-ecb5-6908-1c66-99d5-3758805daf2d},1,0.151,0,0,1,0
728,{5fd956b1-b4d5-6908-d3cd-2b81-df1879115d8e},1,0.382,0,0,0,0
732,{3ae8cc86-a4e8-6908-ba88-919a-a521084c7b83},1,0.473,0,0,0,0
734,{f9476347-b2ca-6908-2a05-6138-1744da204e06},1,0.312,0,0,0,0
735,{a8b04733-b524-6908-061c-965b-5b900a026807},1,0.418,0,0,0,0
739,{738bd624-eeb7-6908-768c-70e1-30277efc35a4},1,0.16,0,0,1,0
741,{7388873d-7cd8-6908-4f2e-d1a0-e5cc2018863d},1,0.519,0,0,0,0
742,{331fe7c7-a346-6908-3111-080c-cbc81afb81b6},1,0.245,0,0,1,0
743,{614b58b8-1e84-6908-9454-cb5a-d21f24224f75},1,0.524,0,0,0,1
744,{941cc40e-63d8-6908-0520-4f63-aebd0d5316d1},1,0.373,0,0,0,0
745,{0eb3c47f-58ef-6908-8a08-db64-ccb03778ad37},1,0.583,0,0,0,0
746,{fc78bdee-c435-6908-1bef-6a04-42ca46bd672f},1,0.361,0,0,1,0
747,{058e44fa-96f6-6908-55d0-62f4-e16f721cc013},1,0.2,0,0,1,0
750,{4b39e8a9-2585-6908-2891-d86f-ccf842ff86b5},1,0.219,0,0,1,0
751,{08d04b3b-da67-6908-b872-4ffe-272b3dcdae6b},1,0.382,0,0,0,0
752,{1f6bc45f-3c49-6908-ebb2-aa1a-47729a48f547},1,0.333,0,0,0,0
754,{3d464194-3514-6908-3436-25b5-19f8351d39ea},1,0.273,0,0,1,0
756,{3c1fa978-110f-6908-e47a-0843-d26a619e8e10},1,0.545,0,0,0,0
760,{68027fa6-9069-6908-48b0-9065-d9996574ed05},1,0.295,0,0,1,0
762,{931f330c-8845-6908-9942-9c8b-9e7ba919c6d8},1,0.364,0,0,1,0
764,{52e28a7e-bd8b-6908-c765-6ed5-84447d98b6b5},1,0.4,0,0,0,0
766,{a382660e-3c53-6908-3c68-595d-d74f4cef5b30},1,0.189,0,0,1,0
768,{04ac010e-0a56-6908-871a-27ad-eb9e02091ae5},1,0.18,0,0,1,0
769,{b16c072c-8ceb-6908-6190-2f3e-b80b73757c15},1,0.515,0,0,0,0
773,{7508128d-38c5-6908-030e-02c9-e5c6e62ce188},1,0.211,0,0,1,0
774,{8a2ae585-4c25-6908-b721-fb55-5638a6206822},1,0.197,0,0,1,0
776,{206188aa-0c15-6908-51d2-e930-86986cea7a26},1,0.217,0,0,1,0
779,{c7f34447-7ace-6908-17bd-41e8-040232cf4a95},1,0.319,0,0,1,0
780,{237bdb3a-01a0-6908-d3fb-6051-ebb8675d24cb},1,0.358,0,0,0,1
781,{3f26a88f-828c-6908-d53c-a2fa-c1198a081a61},1,0.312,0,0,0,0
783,{ed85612a-d076-6908-6ff0-7923-45199dbbe1c9},1,0.4,0,0,1,0
785,{e2fa26be-1779-6908-e516-1e44-21a6e85d7cd1},1,0.22,0,0,1,0
788,{16ae14a9-85a7-6908-750a-876c-b35760ffedd5},1,0.268,0,0,0,0
789,{a3722c5c-42a2-6908-c508-6f43-e3372f7d1391},1,0.245,0,0,1,0
792,{4cbecb25-890a-6908-3ae6-c04f-8a53a8e60074},1,0.311,0,0,0,0
794,{f370c1b9-23fe-6908-d5f1-4c40-67a0942b02ba},1,0.36,0,0,0,1
795,{78165ccb-4e67-6908-830d-6eff-b249748c879d},1,0.202,0,0,1,0
797,{a3f74a0e-252d-6908-953f-9dd9-2954dc31d000},1,0.41,0,0,0,0
800,{8d3cb9d4-fb4e-6908-6501-7204-09bb5fb06df7},1,0.176,0,0,1,0
803,{9d0e66cb-2589-6908-47c4-6db3-561251b0c9f1},1,0.25,0,0,0,1
810,{b01c040a-8227-6908-6800-d35e-2f88a11274c3},1,0.354,0,0,0,1
811,{1d15a56c-6038-6908-6888-6c2d-0d771a735d49},1,0.6,0,0,0,0
812,{83bf8b10-3d57-6908-043d-49db-b04e855e1899},1,0.252,0,0,1,0
813,{5410d3d9-faad-6908-33fe-ea98-96237c2b518e},1,0.431,0,0,0,1
814,{3bcb78f0-61e4-6908-0ac8-e58b-4cf53b0d9dff},1,0.361,0,0,0,0
815,{1efc9c3e-a5b1-6908-b2ae-d5ca-9c52deee279f},1,0.442,0,0,0,0
821,{864ae915-46b4-6908-8d9b-adab-77a9814e548f},1,0.317,0,0,1,0
822,{96cf41e4-014e-6908-7211-0fd8-6d804dd444f7},1,0.373,0,0,1,0
828,{9a007491-814d-6908-eb8d-5383-f3548cb30fa6},1,0.41,0,0,0,1
829,{11eba1df-7701-6908-73f2-c8df-3d1f88bd6b36},1,0.162,0,0,1,0
831,{6a174cce-2172-6908-071c-6d77-20414e9256ba},1,0.404,0,0,0,0
832,{f7ff1530-8557-6908-1a84-b108-d5d844f9b23b},1,0.156,0,0,1,0
833,{9f6ce311-c6d8-6908-48cc-0cda-a961e4c36320},1,0.278,0,0,1,0
838,{d6e38280-631f-6908-8774-6c8f-870806599675},1,0.581,0,0,0,0
839,{dd965722-1b19-6908-8437-06a9-dbc5b6a6b431},1,0.551,0,0,0,0
840,{57c13a0c-a290-6908-eb32-e375-c279ece5f080},1,0.341,0,0,0,1
843,{1ab432e8-be3d-6908-4983-9819-856653e469b7},1,0.361,0,0,1,0
847,{98277abb-4f32-6908-d15b-6eee-9cda3cdaa243},1,0.24,0,0,1,0
848,{188b8277-a816-6908-86c9-2968-245ecf418fd7},1,0.301,0,0,1,1
852,{b80351ca-2976-6908-02f9-3744-e20a609f21c7},1,0.486,0,0,0,1
853,{f1439f10-d8cf-6908-a459-bfa8-302ad70896f4},1,0.217,0,0,1,0
855,{a7b71f6e-4eba-6908-5640-8350-17463cb64d29},1,0.241,0,0,1,0
856,{6368854b-93ef-6908-0524-9ba3-e972407a75be},1,0.424,0,0,0,1
858,{913258b6-7777-6908-abda-75e3-52d7c2496718},1,0.175,0,0,1,0
863,{fccfb409-53ba-6908-ba16-53ad-cdbfc5761389},1,0.344,0,0,0,1
866,{418ccb56-bd54-6908-62b7-86c8-124f1ca301b8},1,0.345,0,0,1,0
867,{85524faa-9c9f-6908-275c-abbd-87855b1f0368},1,0.245,0,0,1,0
869,{5f2e69b8-5c30-6908-15a9-e164-2f3666202ac2},1,0.175,0,0,1,0
874,{bf1ad4e5-c107-6908-c7b5-0b9a-3d5685eecded},1,0.152,0,0,1,0
875,{9846f91d-1e7f-6908-1c6a-e2f6-db09822404ff},1,0.234,0,0,1,0
876,{205c047e-7fb2-6908-f29e-f485-c3cd7a81a858},1,0.234,0,0,1,0
879,{203ed4ef-fcf2-6908-cf44-d8e3-15b770a13c89},1,0.137,0,0,1,0
884,{91a8dc68-0940-6908-bcbb-9af2-0cd465de0d3a},1,0.413,0,0,0,0
888,{c9b2f17d-98de-6908-2d13-1ee5-276e0078fc81},1,0.166,0,0,1,0
890,{e4207f84-26f2-6908-eafc-583c-a0f3624b1b88},1,0.28,0,0,1,0
894,{b7835134-70c5-6908-9779-e40b-939276b1cfae},1,0.189,0,0,1,0
896,{2974667c-ae50-6908-5011-1f97-d6b876199d0b},1,0.318,0,0,0,0
898,{4b05cd2b-cb85-6908-10e2-2a01-f13da422363a},1,0.382,0,0,0,0
901,{296b7e4f-8446-6908-ba63-789a-dda36f9d8813},1,0.176,0,0,1,0
904,{1b328860-6609-6908-d9b8-da29-a5bc76dba97f},1,0.184,0,0,1,0
906,{f71bc83d-a2ba-6908-da5c-674c-96eab57ed53d},1,0.251,0,0,1,0
907,{c964a8c4-d41b-6908-ee90-94e2-c5a5d94497fe},1,0.187,0,0,1,0
908,{8ee62d71-8404-6908-fb98-8458-49a2d21736e1},1,0.217,0,0,1,0
909,{826b7eca-a4ed-6908-5228-5f41-3b553098a5fa},1,0.33,0,0,1,0
910,{69babc6b-1f4d-6908-ec66-4d0a-aac385401a91},1,0.348,0,0,0,0
911,{459e4234-2005-6908-ff80-1988-4e4e836c7a41},1,0.187,0,0,1,0
912,{ca34b56e-86a0-6908-1500-6716-94d1fecfb5c1},1,0.421,0,0,0,1
916,{2a0b22ab-9243-6908-d5f6-521d-6d9c353924f4},1,0.433,0,0,1,0
919,{f2a5e387-8d35-6908-bd49-7b15-a0548bd2e759},1,0.473,0,0,0,0
925,{7f7dec7c-7228-6908-7dea-b1e1-3afd85432556},1,0.164,0,0,1,0
926,{0e18ad08-fa9f-6908-805c-9cff-4048fddb7a02},1,0.216,0,0,1,0
927,{7cd85833-f7a9-6908-43d7-e1f1-3e74bce148df},1,0.219,0,0,1,0
928,{45305525-3d7e-6908-fe6b-7865-45124909fb24},1,0.384,0,0,0,0
929,{47ee7ff2-b84b-6908-5a5b-131b-c48e70cea612},1,0.317,0,0,0,0
930,{a4951e7a-8a4e-6908-e6ed-2ea1-89f98bfa145d},1,0.647,0,0,0,0
931,{ac2297f3-fd16-6908-c08a-71f0-275bcfce855b},1,0.575,0,0,0,0
933,{4da118b7-c4e9-6908-55cc-f472-cea2539d2332},1,0.199,0,0,1,0
935,{728adc3d-56ba-6908-fb0d-9e7a-2b2e0c1c78e7},1,0.167,0,0,1,0
936,{c86c0efe-ed28-6908-df6b-f426-212ad7d4980d},1,0.444,0,0,0,1
937,{2def9c1d-3b11-6908-ed07-a404-fed7715055a7},1,0.315,0,0,1,0
939,{faefb39c-9c7f-6908-aa71-7d48-b2be37e6a5ed},1,0.224,0,0,1,0
940,{9c0bbd9e-5227-6908-2588-39ef-acfe67aecc86},1,0.324,0,0,0,1
941,{56f6ee73-f394-6908-2823-8d79-88421bd8e6b9},1,0.493,0,0,0,1
942,{1e52f076-f24a-6908-e41b-a4b8-8f3dccda8910},1,0.293,0,0,1,0
946,{bc0e8524-ed39-6908-c26d-cec7-1c8edff051c1},1,0.846,0,0,0,0
947,{90fe9bb4-70d6-6908-3629-f4ac-315120ea5176},1,0.317,0,0,1,0
948,{c6239827-3872-6908-c449-6dd2-382c989c8a74},1,0.46,0,0,1,0
950,{407e4860-f030-6908-3e77-3954-5f3c850fc700},1,0.173,0,0,1,0
953,{a22cfa65-9f65-6908-200d-95af-3f7170988dac},1,0.68,0,0,0,0
957,{a3c0386c-67f8-6908-7dd5-6431-644fb9755a56},1,0.129,0,0,1,0
959,{82ce4644-de0c-6908-5274-8915-212c53a4cd21},1,0.152,0,0,1,0
962,{688c82c5-867d-6908-b530-d792-86e2537163c6},1,0.581,0,0,0,0
965,{a211236b-ba92-6908-d56c-a3c8-c90e8d6e3095},1,0.596,0,0,0,0
967,{6765bf17-ab98-6908-1e9e-bf83-69ccc07a5755},1,0.225,0,0,1,0
968,{6b7ca609-f965-6908-b1c5-d08d-e0ea576fbfdb},1,0.553,0,0,0,0
969,{9e7cd1cd-6739-6908-88c5-24b6-fb98a11927cd},1,0.172,0,0,1,0
970,{3c7137ee-0382-6908-c15c-0152-b71942ffd324},1,0.3,0,0,0,0
971,{e92f31bd-8535-6908-697c-1ad7-316e5e80cdad},1,0.296,0,0,0,0
972,{4cf4e935-559e-6908-4fac-a6ee-8eb57b8ad72c},1,0.164,0,0,1,0
973,{de1aa2e3-6e25-6908-1263-6274-aee5f0301cc9},1,0.222,0,0,1,0
974,{20ab5347-9706-6908-8735-a38c-367a798cd4ba},1,0.396,0,0,0,0
975,{747a5e1a-5a1b-6908-6687-334c-96295aa03ab7},1,0.205,0,0,1,0
976,{563be1b1-fd27-6908-a75b-cafb-6f7ce7f1b740},1,0.427,0,0,0,0
979,{a10ce53e-46c6-6908-bc1d-797e-acc2a6be6b47},1,0.331,0,0,0,1
982,{47e86463-4fa6-6908-9dc8-85c7-eba1fade9c52},1,0.093,0,0,1,0
985,{1aa323d9-82ef-6908-853b-c0ec-eb4456bc1b8c},1,0.234,0,0,1,0
987,{448b607a-a711-6908-41db-b862-2ad65994890d},1,0.4,0,0,1,0
988,{562b331e-74a2-6908-29c4-cc58-ca5961ee9638},1,0.174,0,0,1,0
989,{9beb8455-7e55-6908-8db3-b82a-1f5301d9f68f},1,0.154,0,0,1,0
990,{f7f33337-96ce-6908-3812-f442-22f431979226},1,0.324,0,0,0,0
991,{e25a44c6-5d66-6908-b91b-ad9a-b0bd2322ad6c},1,0.302,0,0,1,0
992,{01e2300f-7e9b-6908-fadf-d73a-0823d53318c7},1,0.534,0,0,0,1
994,{dbc43e66-6c70-6908-5950-267b-08864f8788ed},1,0.149,0,0,1,0
996,{b578099f-0ec8-6908-e9ac-5e95-6eded55cc0dc},1,0.389,0,0,0,0
997,{64afb1db-84e8-6908-22cb-8c27-f4f6e6fbf0d7},1,0.161,0,0,1,0
999,{0f533e9a-2a1e-6908-8e58-1a5d-820e88985307},1,0.471,0,0,0,0
1002,{8c4882f7-5919-6908-2781-d87c-46f6260558e3},1,0.234,0,0,1,0
1003,{db5d3744-b09e-6908-f3d4-453e-617c60c57afe},1,0.278,0,0,1,0
1005,{e791527e-6206-6908-1684-c8ca-a5fc6b30dd55},1,0.455,0,0,0,1
1006,{2e31857b-a675-6908-722f-7247-dae17b1b013b},1,0.384,0,0,0,0
1007,{b3067523-b3b3-6908-187e-09a8-f63a80dd3220},1,0.217,0,0,1,0
1008,{0011513f-0b48-6908-99f2-3b4d-de0881642c55},1,0.528,0,0,0,0
1010,{2cac90a7-fb9d-6908-7003-df9e-ff0710e895bb},1,0.257,0,0,1,0
1011,{49fb9dbe-c13c-6908-26a7-9ed9-bf211941a1f5},1,0.374,0,0,0,1
1014,{b9f07a9b-d5b9-6908-413a-6079-2a8ca633d616},1,0.337,0,0,0,0
1019,{920d9b29-fcb3-6908-e679-ccca-04076fcc67e2},1,0.769,0,0,0,0
1020,{01002614-dcd9-6908-91d6-e0df-761ce0ce612c},1,0.571,0,0,0,0
1023,{28252617-42eb-6908-05c0-55c5-2c7f50ad834c},1,0.257,0,0,1,0
1025,{a90d9b97-fb00-6908-2618-aba0-adf5e5b79f5d},1,0.402,0,0,0,0
1026,{1075f5ed-9b98-6908-4aa3-3b55-ad0ece4e8f8e},1,0.28,0,0,1,0
1027,{017839cd-a6d8-6908-cd2c-2fd0-6e90b396c65f},1,0.324,0,0,0,0
1029,{04f998bc-8207-6908-4723-b0bf-e3349bb7501b},1,0.275,0,0,1,0
1032,{fea7ba13-526c-6908-3130-de3a-eec50bdd4c45},1,0.223,0,0,1,0
1033,{fa604c2c-4214-6908-7641-e673-ce0917708ecd},1,0.364,0,0,1,0
1039,{97955602-175c-6908-cec6-6713-c19c2a257a53},1,0.15,0,0,1,0
1040,{d6fe83bd-b41e-6908-a269-0068-c66727751a9b},1,0.356,0,0,0,0
1042,{237a66a8-c296-6908-fb0c-e9d7-34764735b784},1,0.318,0,0,1,0
1043,{a59e67ff-9c6b-6908-ef51-8433-31656faa526b},1,0.392,0,0,0,0
1044,{95090466-b844-6908-17f5-5843-0a6ca776b1ab},1,0.222,0,0,1,0
1046,{ab5b9480-5402-6908-6de1-6213-5a58207cc782},1,0.246,0,0,1,0
1047,{fd7178f6-cce1-6908-0244-7e38-e8c4f36ec549},1,0.285,0,0,1,0
1049,{5e826566-695e-6908-35fb-7fa2-37fa3854f204},1,0.38,0,0,0,0
1050,{1073387f-b3be-6908-29e9-15a5-afa41b151a9b},1,0.339,0,0,0,0
1051,{c1d0d5d4-e0db-6908-4382-ee24-eeac70d50182},1,0.266,0,0,0,0
1052,{340f70b7-8012-6908-2432-f826-6a610c33d175},1,0.211,0,0,1,0
1055,{dd53ce88-e7d4-6908-f29b-5445-f1f856f5238e},1,0.731,0,0,0,0
1061,{309fafc1-0cbd-6908-3803-18ce-16c0aea19ddf},1,0.129,0,0,1,0
1062,{e0c9e68c-42e6-6908-e3f8-c947-5197083a0828},1,0.396,0,0,0,0
1064,{b705de2c-ab38-6908-6035-aae5-ec9a1526adbe},1,0.149,0,0,1,0
1065,{07a60d80-1cc5-6908-a748-971c-1f962a5afd30},1,0.356,0,0,0,0
1067,{a6721c8c-6f75-6908-1ff2-de6d-b64a894ba14b},1,0.183,0,0,1,0
1071,{7b9860bc-c4e8-6908-4281-8a3f-d16d311e6f27},1,0.25,0,0,0,1
1073,{f93298e1-e502-6908-e452-85ea-ca84a6aadfb3},1,0.348,0,0,0,0
1077,{2193657e-ea3f-6908-206a-2c5e-31baf9c5257d},1,0.443,0,0,0,0
1079,{cccebde7-90ae-6908-909e-26d7-59f8fd9e38aa},1,0.187,0,0,1,0
1080,{5a3b081d-1699-6908-3ea8-de87-d86ece5e9e60},1,0.093,0,0,1,0
1081,{2586c05f-80af-6908-d3db-acfa-a7344d6f3ca7},1,0.374,0,0,1,0
1082,{39695c05-7a27-6908-071c-09de-65bff8b933bb},1,0.521,0,0,0,0
1085,{630c1f9e-3180-6908-3b4a-f51e-a667d6cb960a},1,0.182,0,0,1,0
1086,{373efa41-f405-6908-07b7-0e62-7a372457301c},1,0.223,0,0,1,0
1090,{0b8c8219-4a6f-6908-f226-88e4-fb67975f4450},1,0.5,0,0,0,0
1091,{38181d7e-8b7e-6908-3926-b92c-95df786f3a5f},1,0.149,0,0,1,0
1096,{95cb7e4d-8875-6908-c844-8f2b-648befdfb089},1,0.19,0,0,1,0
1097,{f5866b79-c64d-6908-e9a9-33d3-ded1b22bce2b},1,0.157,0,0,1,0
1098,{4b4e170e-85a7-6908-e9ca-53cf-77da95ddb09e},1,0.3,0,0,0,1
1099,{218ce6cd-f033-6908-0627-fe9b-cdd1ae36a967},1,0.343,0,0,0,0
1100,{71b9af82-a155-6908-8613-1c4d-e9fde0ebbf51},1,0.529,0,0,0,0
1102,{42cfd58b-518c-6908-a89f-a054-e3a818f84cb0},1,0.28,0,0,1,0
1103,{9d489a43-c51e-6908-ef1e-a0d3-60f606930d3e},1,0.323,0,0,1,0
1109,{c1a87e28-2578-6908-095e-241e-2fed88b7888d},1,0.275,0,0,1,0
1110,{26944510-9080-6908-3070-d019-61955acb818c},1,0.659,0,0,0,0
1111,{e943aa8f-e546-6908-812c-bde8-d036b3cb92fb},1,0.295,0,0,1,0
1112,{50aa7902-4f58-6908-d845-2402-ca4fdef0adb3},1,0.219,0,0,1,0
1113,{1f2cda25-ea8c-6908-b1a8-cdaa-2e36f6b826e2},1,0.175,0,0,1,0
1114,{f1fb6b77-4673-6908-6740-a7d0-bb1839d1e88d},1,0.586,0,0,0,0
1118,{6ea8ede0-e1e3-6908-b03c-3a18-a1d37c45de70},1,0.348,0,0,0,0
1120,{0d60532b-c50d-6908-b163-f4e6-e74fa58eb75e},1,0.75,0,0,0,0
1121,{070f26e6-3371-6908-79a8-0ab5-0c8a5d0ec3ec},1,0.336,0,0,0,0
1123,{1b834da9-c776-6908-abb2-0c1d-7f2bb3109fc3},1,0.68,0,0,0,0
1124,{2cc4f7e2-1396-6908-d3ec-3a4c-01138368f3d5},1,0.129,0,0,1,0
1125,{6206a6b5-2f48-6908-c5c0-f338-1b627f5f056c},1,0.153,0,0,1,0
1130,{fec2979c-858a-6908-0978-6806-885df1c1dc02},1,0.285,0,0,1,0
1132,{43e739bd-d6dc-6908-1a41-aa68-47fb60822bfa},1,0.372,0,0,0,0
1135,{068f63ee-dc64-6908-547a-8a66-0be62bb092e8},1,0.17,0,0,1,0
1137,{19d56bd5-b601-6908-0890-0082-db26de304e91},1,0.514,0,0,0,0
1142,{23780708-9c81-6908-7406-d2e4-f4777e95f4bd},1,0.449,0,0,0,0
1150,{d30cbdf3-8cc6-6908-0156-cad1-5e31e06f7cf7},1,0.593,0,0,0,0
1153,{8988a2d9-8208-6908-5485-ab5d-9b040221374b},1,0.167,0,0,1,0
1155,{474762f8-ed56-6908-27bd-7642-df9ef7339a3c},1,0.115,0,0,1,0
1156,{62bad244-7b65-6908-b52e-fcf8-f459b661fecc},1,0.295,0,0,1,0
1158,{64343bb7-a532-6908-6ef5-c216-1796cf640926},1,0.136,0,0,0,0
1160,{97ac567f-8407-6908-0768-c49e-275c0090f561},1,0.314,0,0,0,0
1162,{91edd5db-5286-6908-e3ce-5722-bc646aab2b2a},1,0.444,0,0,0,0
1163,{8ae080cf-c565-6908-b89f-5dae-9f03e085f9ed},1,0.357,0,0,0,1
1167,{bbdbb166-e469-6908-5053-ec9d-1dab6ad4e873},1,0.202,0,0,1,0
1173,{3f3ff9f4-31df-6908-04c9-570a-62eacf867191},1,0.21,0,0,1,0
1174,{ff770176-f4ff-6908-7fc8-430f-bf19d70e3593},1,0.168,0,0,1,0
1175,{3abcf98b-1028-6908-8e4b-983d-309d2060be2e},1,0.864,0,0,0,0
